chain_requested,name,brand,operator,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
REMA 1000,Rema 1000 Sartorparken,Rema 1000,,,,,,Norway,"60.358054,5.122046",coordinates_only,60.358054,5.122046,node,474797273,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Råde,Rema 1000,,,,,,Norway,"59.351738,10.875737",coordinates_only,59.351738,10.875737,node,482992246,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vækerøveien,Rema 1000,,,,,,Norway,"59.9344761,10.6389443",coordinates_only,59.9344761,10.6389443,node,487233125,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kirkeby,Rema 1000,,,,,,Norway,"60.784331,10.692235",coordinates_only,60.784331,10.692235,node,488515691,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sørfjordsenteret,Rema 1000,,,,,,Norway,"60.070213,6.542021",coordinates_only,60.070213,6.542021,node,490252214,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ålgård,Rema 1000,,,,,,Norway,"58.767753,5.861332",coordinates_only,58.767753,5.861332,node,492691664,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Gjøvik sentrum,Rema 1000,,,,,,Norway,"60.795721,10.689838",coordinates_only,60.795721,10.689838,node,494458627,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nadderud,Rema 1000,,,,,,Norway,"59.928626,10.588714",coordinates_only,59.928626,10.588714,node,496104751,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sørsia,Rema 1000,,,,,,Norway,"64.009546,11.494324",coordinates_only,64.009546,11.494324,node,498433253,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Åros,Rema 1000,,,,,,Norway,"59.705276,10.511544",coordinates_only,59.705276,10.511544,node,501798895,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Mariero,Rema 1000,,,,,,Norway,"58.93546,5.742457",coordinates_only,58.93546,5.742457,node,506025411,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Oppdal,Rema 1000,,,,,,Norway,"62.593466,9.690918",coordinates_only,62.593466,9.690918,node,506351646,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Mjøndalen,Rema 1000,,,,,,Norway,"59.750772,10.008643",coordinates_only,59.750772,10.008643,node,514406989,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Farsund,Rema 1000,,,,,,Norway,"58.096328,6.804904",coordinates_only,58.096328,6.804904,node,529635148,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kopperud,Rema 1000,,,,,,Norway,"60.776428,10.676035",coordinates_only,60.776428,10.676035,node,529924767,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Prinsens gate,Rema 1000,,,,,,Norway,"63.431803,10.392311",coordinates_only,63.431803,10.392311,node,530890482,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Olav Tryggvasons gate,Rema 1000,,,,,,Norway,"63.433197,10.399932",coordinates_only,63.433197,10.399932,node,530915939,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stangeland,Rema 1000,,,,,,Norway,"58.856505,5.714278",coordinates_only,58.856505,5.714278,node,538473958,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Marikollen,Rema 1000,,,,,,Norway,"60.486482,5.268848",coordinates_only,60.486482,5.268848,node,560517963,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Klepp,Rema 1000,,,,,,Norway,"58.773268,5.630051",coordinates_only,58.773268,5.630051,node,562818633,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Fredrikstad øst,Rema 1000,,,,,,Norway,"59.206305,10.971478",coordinates_only,59.206305,10.971478,node,576768780,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Heiane,Rema 1000,,,,,,Norway,"59.761786,5.453685",coordinates_only,59.761786,5.453685,node,585171822,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Håbafjell,Rema 1000,,,,,,Norway,"58.825956,5.756042",coordinates_only,58.825956,5.756042,node,603353837,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Helleveien,Rema 1000,,,,,,Norway,"60.424582,5.303392",coordinates_only,60.424582,5.303392,node,606174637,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stange,Rema 1000,,,,,,Norway,"60.72099,11.198179",coordinates_only,60.72099,11.198179,node,619245341,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bakklandet,Rema 1000,,,,,,Norway,"63.431333,10.406636",coordinates_only,63.431333,10.406636,node,628626611,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ålingen,Rema 1000,,,,,,Norway,"60.6304924,8.5636753",coordinates_only,60.6304924,8.5636753,node,634886479,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Haugenstua,Rema 1000,,,,,,Norway,"59.953275,10.908598",coordinates_only,59.953275,10.908598,node,638975288,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lijordet,Rema 1000,,,,,,Norway,"59.936789,10.608246",coordinates_only,59.936789,10.608246,node,641770043,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Husbyfaret,Rema 1000,,,,,,Norway,"63.469112,10.94257",coordinates_only,63.469112,10.94257,node,648894420,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skudenes,Rema 1000,,,,,,Norway,"59.157188,5.236803",coordinates_only,59.157188,5.236803,node,652656580,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nedre Rommen,Rema 1000,,,,,,Norway,"59.963455,10.9064631",coordinates_only,59.963455,10.9064631,node,663574274,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Grorud,Rema 1000,,,,,,Norway,"59.961014,10.8842",coordinates_only,59.961014,10.8842,node,668029523,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Brennåsen,Rema 1000,,,,,,Norway,"58.138378,7.855746",coordinates_only,58.138378,7.855746,node,674525278,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Mosby,Rema 1000,,,,,,Norway,"58.21577,7.92231",coordinates_only,58.21577,7.92231,node,674525536,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ostereidet senter,Rema 1000,,,,,,Norway,"60.625717,5.473054",coordinates_only,60.625717,5.473054,node,678290481,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Teie,Rema 1000,,,,,,Norway,"59.251839,10.418694",coordinates_only,59.251839,10.418694,node,678845955,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tønsberg,Rema 1000,,,,,,Norway,"59.274782,10.428755",coordinates_only,59.274782,10.428755,node,680240583,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Trelastgården,Rema 1000,,,,,,Norway,"59.9100514,10.7640883",coordinates_only,59.9100514,10.7640883,node,709087300,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kjelsås,Rema 1000,,,,,,Norway,"59.965659,10.776233",coordinates_only,59.965659,10.776233,node,715010960,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stjørdal,Rema 1000,,,,,,Norway,"63.4683884,10.926076",coordinates_only,63.4683884,10.926076,node,717464461,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ørje,Rema 1000,,,,,,Norway,"59.480183,11.66341",coordinates_only,59.480183,11.66341,node,740029665,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bønes,Rema 1000,,,,,,Norway,"60.333425,5.302013",coordinates_only,60.333425,5.302013,node,763643436,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sandnessjøen,Rema 1000,,,,,,Norway,"66.023213,12.642262",coordinates_only,66.023213,12.642262,node,767154301,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Iseveien,Rema 1000,,,,,,Norway,"59.269573,11.162428",coordinates_only,59.269573,11.162428,node,797354637,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nordkjosbotn,Rema 1000,,,,,,Norway,"69.216275,19.554819",coordinates_only,69.216275,19.554819,node,801256996,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Storslett,Rema 1000,,,,,,Norway,"69.768245,21.00796",coordinates_only,69.768245,21.00796,node,805981581,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Egersund,Rema 1000,,,,,,Norway,"58.461397,6.013469",coordinates_only,58.461397,6.013469,node,812456233,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Etne,Rema 1000,,,,,,Norway,"59.664142,5.939832",coordinates_only,59.664142,5.939832,node,819301852,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Nygård,Rema 1000,,,,,,Norway,"60.385333,5.271039",coordinates_only,60.385333,5.271039,node,822174688,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bytunet,Rema 1000,,,,,,Norway,"59.414828,5.267219",coordinates_only,59.414828,5.267219,node,828242615,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Fuglset,Rema 1000,,,,,,Norway,"62.740977,7.197446",coordinates_only,62.740977,7.197446,node,835770302,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Gol,Rema 1000,,,,,,Norway,"60.702016,8.961199",coordinates_only,60.702016,8.961199,node,840277832,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Pindsle,Rema 1000,,,,,,Norway,"59.1411091,10.1791767",coordinates_only,59.1411091,10.1791767,node,845163636,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skinsnes,Rema 1000,,,,,,Norway,"58.027114,7.475452",coordinates_only,58.027114,7.475452,node,850811996,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Mandal,Rema 1000,,,,,,Norway,"58.028386,7.459497",coordinates_only,58.028386,7.459497,node,850815604,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Voiebyen,Rema 1000,,,,,,Norway,"58.106766,7.959908",coordinates_only,58.106766,7.959908,node,855599296,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sogn,Rema 1000,,,,,,Norway,"59.953264,10.729277",coordinates_only,59.953264,10.729277,node,863690028,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ensjø,Rema 1000,,,,,,Norway,"59.915081,10.787729",coordinates_only,59.915081,10.787729,node,868459581,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Reknes,Rema 1000,,,,,,Norway,"62.733964,7.139415",coordinates_only,62.733964,7.139415,node,869565653,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Geilo,Rema 1000,,,,,,Norway,"60.534063,8.208056",coordinates_only,60.534063,8.208056,node,886273824,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Gaula,Rema 1000,,,,,,Norway,"63.286216,10.267699",coordinates_only,63.286216,10.267699,node,892322150,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Melhus torg,Rema 1000,,,,,,Norway,"63.285392,10.280415",coordinates_only,63.285392,10.280415,node,892322160,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sjøgata,Rema 1000,,,,,,Norway,"68.691062,15.418747",coordinates_only,68.691062,15.418747,node,893514235,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Langeland,Rema 1000,,,,,,Norway,"60.201985,11.976678",coordinates_only,60.201985,11.976678,node,939738143,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Åfjord,Rema 1000,,,,,,Norway,"63.960277,10.224213",coordinates_only,63.960277,10.224213,node,944167610,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ski,Rema 1000,,,,,,Norway,"59.718544,10.840441",coordinates_only,59.718544,10.840441,node,958644887,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Majorstua,Rema 1000,,,,,,Norway,"59.929864,10.713728",coordinates_only,59.929864,10.713728,node,973843478,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Arnebråtveien,Rema 1000,,,,,,Norway,"59.955809,10.655969",coordinates_only,59.955809,10.655969,node,974731220,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Stasjonsveien,Rema 1000,,,,,,Norway,"59.948453,10.664828",coordinates_only,59.948453,10.664828,node,974731276,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kokstad,Rema 1000,,,,,,Norway,"60.292016,5.262275",coordinates_only,60.292016,5.262275,node,999701269,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Hassingveien,Rema 1000,,,,,,Norway,"59.218023,10.945097",coordinates_only,59.218023,10.945097,node,1005651461,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Løten,Rema 1000,,,,,,Norway,"60.821301,11.337362",coordinates_only,60.821301,11.337362,node,1064725176,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Forus,Rema 1000,,,,,,Norway,"58.895468,5.703802",coordinates_only,58.895468,5.703802,node,1065880312,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vennesla,Rema 1000,,,,,,Norway,"58.250412,7.963741",coordinates_only,58.250412,7.963741,node,1071682574,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rolvsøyveien,Rema 1000,,,,,,Norway,"59.266749,11.013392",coordinates_only,59.266749,11.013392,node,1106394156,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ulsrud,Rema 1000,,,,,,Norway,"59.892195,10.853331",coordinates_only,59.892195,10.853331,node,1119548642,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Solsiden,Rema 1000,,,,,,Norway,"63.436493,10.416296",coordinates_only,63.436493,10.416296,node,1200404358,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kalmarhuset,Rema 1000,,,,,,Norway,"60.393197,5.318953",coordinates_only,60.393197,5.318953,node,1206294394,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vinjesgate,Rema 1000,,,,,,Norway,"59.747008,10.192102",coordinates_only,59.747008,10.192102,node,1218869393,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Slemmestad,Rema 1000,,,,,,Norway,"59.785769,10.489301",coordinates_only,59.785769,10.489301,node,1225147950,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bø,Rema 1000,,,,,,Norway,"59.410161,9.067678",coordinates_only,59.410161,9.067678,node,1234252102,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Sogndal,Rema 1000,,,,,,Norway,"61.226185,7.100403",coordinates_only,61.226185,7.100403,node,1236115275,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Skjold,Rema 1000,,,,,,Norway,"60.309623,5.345829",coordinates_only,60.309623,5.345829,node,1237659093,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rombaksveien,Rema 1000,,,,,,Norway,"68.444943,17.451696",coordinates_only,68.444943,17.451696,node,1249066180,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lierstranda,Rema 1000,,,,,,Norway,"59.749381,10.247236",coordinates_only,59.749381,10.247236,node,1270690166,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Lierbyen,Rema 1000,,,,,,Norway,"59.786998,10.24441",coordinates_only,59.786998,10.24441,node,1270700469,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ankenes,Rema 1000,,,,,,Norway,"68.40741,17.414072",coordinates_only,68.40741,17.414072,node,1274116364,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vie,Rema 1000,,,,,,Norway,"61.459062,5.89044",coordinates_only,61.459062,5.89044,node,1288334853,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rosenhoff,Rema 1000,,,,,,Norway,"59.929896,10.7806456",coordinates_only,59.929896,10.7806456,node,1309184678,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kalbakken,Rema 1000,,,,,,Norway,"59.95213,10.867593",coordinates_only,59.95213,10.867593,node,1311005120,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Helleberg,Rema 1000,,,,,,Norway,"61.125076,10.456544",coordinates_only,61.125076,10.456544,node,1324765796,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Alta,Rema 1000,,,,,,Norway,"69.963995,23.27092",coordinates_only,69.963995,23.27092,node,1341690980,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Heimdal,Rema 1000,,,,,,Norway,"63.351663,10.354107",coordinates_only,63.351663,10.354107,node,1373921226,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vinderen,Rema 1000,,,,,,Norway,"59.942934,10.702899",coordinates_only,59.942934,10.702899,node,1376615636,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Rognbudalen,Rema 1000,,,,,,Norway,"63.353923,10.379841",coordinates_only,63.353923,10.379841,node,1381677677,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Løkkemyra,Rema 1000,,,,,,Norway,"63.108823,7.786361",coordinates_only,63.108823,7.786361,node,1417294607,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Kautokeino,Rema 1000,,,,,,Norway,"69.004163,23.042235",coordinates_only,69.004163,23.042235,node,1421446990,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Fanatorget,Rema 1000,,,,,,Norway,"60.305177,5.282668",coordinates_only,60.305177,5.282668,node,1424647231,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Eidsvoll,Rema 1000,,,,,,Norway,"60.3276001,11.2598273",coordinates_only,60.3276001,11.2598273,node,1470887910,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ås,Rema 1000,,,,,,Norway,"59.664935,10.79664",coordinates_only,59.664935,10.79664,node,1520882085,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Notodden,Rema 1000,,,,,,Norway,"59.55801,9.257809",coordinates_only,59.55801,9.257809,node,1579350192,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Bjerkvik,Rema 1000,,,,,,Norway,"68.550865,17.557382",coordinates_only,68.550865,17.557382,node,1581074559,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Vigeland,Rema 1000,,,,,,Norway,"58.083771,7.304056",coordinates_only,58.083771,7.304056,node,1600974348,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Tuven,Rema 1000,,,,,,Norway,"59.566611,9.219769",coordinates_only,59.566611,9.219769,node,1607823816,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Ryen,Rema 1000,,,,,,Norway,"59.897954,10.803372",coordinates_only,59.897954,10.803372,node,1616627490,OpenStreetMap via Overpass API
REMA 1000,Rema 1000 Holmlia,Rema 1000,,,,,,Norway,"59.831921,10.796632",coordinates_only,59.831921,10.796632,node,1634438282,OpenStreetMap via Overpass API
